Instance Name, CC2 Result, CLEVER Result, Reve Result
./mergedHard/EQ_pos2NEQ_LoopMult20/libA , equiv; 0.268000, timeout; 300.000000, not equiv; 0.040000
./mergedHard/EQ_pos2NEQ_LoopUnreach20/libA , equiv; 0.267800, timeout; 300.000000, not equiv; 0.040000
./mergedHard/EQ_pos2NEQ_getSign/libA , equiv; 0.243700, timeout; 300.000000, not equiv; 0.030000
./mergedHard/EQ_pos3EQ_LoopMult20/libA , equiv; 0.227500, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_pos3EQ_UnchLoop/libA , equiv; 0.205900, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_pos3EQ_odd/libA , equiv; 0.232200, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_pos3EQ_pos/libA , equiv; 0.259800, equiv; 0.185400, unknown; 0.010000
./mergedHard/EQ_pos3EQ_pos2/libA , equiv; 0.256600, equiv; 0.165500, unknown; 0.010000
./mergedHard/EQ_pos3EXTRA_ultra_prime_sum/libA , equiv; 24.423900, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posEQ_Add/libA , not equiv; 0.663000, not equiv; 0.231700, unknown; 0.010000
./mergedHard/EQ_posEQ_Const/libA , not equiv; 0.619800, not equiv; 0.191900, unknown; 0.010000
./mergedHard/EQ_posEQ_LoopMult20/libA , not equiv; 0.743400, not equiv; 0.311700, unknown; 0.010000
./mergedHard/EQ_posEQ_LoopUnreach20/libA , not equiv; 0.742500, not equiv; 0.312100, unknown; 0.010000
./mergedHard/EQ_posEQ_UnchLoop/libA , not equiv; 0.610100, not equiv; 0.191000, unknown; 0.010000
./mergedHard/EQ_posEQ_divide/libA , not equiv; 0.834000, not equiv; 0.343600, unknown; 0.010000
./mergedHard/EQ_posEQ_getSign2/libA , not equiv; 0.716700, not equiv; 0.264900, unknown; 0.010000
./mergedHard/EQ_posEQ_is_prime1/libA , not equiv; 0.698600, not equiv; 0.276300, unknown; 0.010000
./mergedHard/EQ_posEQ_is_prime2/libA , not equiv; 0.748100, not equiv; 0.258400, unknown; 0.010000
./mergedHard/EQ_posEQ_is_prime3/libA , not equiv; 23.257900, not equiv; 1.533800, unknown; 0.020000
./mergedHard/EQ_posEQ_ltfive/libA , not equiv; 1.034900, not equiv; 0.330200, unknown; 0.010000
./mergedHard/EQ_posEQ_ltfiveBound/libA , not equiv; 0.956000, not equiv; 0.380700, unknown; 0.020000
./mergedHard/EQ_posEQ_multiple/libA , not equiv; 0.825200, not equiv; 0.325100, unknown; 0.010000
./mergedHard/EQ_posEQ_multipleBound/libA , not equiv; 0.982200, not equiv; 0.541700, unknown; 0.010000
./mergedHard/EQ_posEQ_odd/libA , not equiv; 0.788800, not equiv; 0.310300, unknown; 0.010000
./mergedHard/EQ_posEQ_one/libA , equiv; 14.408800, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posEQ_oneBound/libA , equiv; 14.476900, timeout; 300.000000, unknown; 0.020000
./mergedHard/EQ_posEQ_oneN2/libA , equiv; 14.417900, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posEQ_pos/libA , equiv; 13.831400, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posEQ_pos2/libA , equiv; 13.944900, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posEQ_pos3/libA , equiv; 12.479100, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posEXTRA_ultra_prime_sum/libA , equiv; 73.588700, timeout; 300.000000, unknown; 0.010000
./mergedHard/EQ_posNEQ_LoopMult20/libA , not equiv; 0.787800, not equiv; 0.311900, unknown; 0.010000
./mergedHard/EQ_posNEQ_LoopUnreach20/libA , not equiv; 0.745000, not equiv; 0.312200, unknown; 0.010000
./mergedHard/EQ_posNEQ_getSign/libA , not equiv; 0.695900, not equiv; 0.278900, unknown; 0.010000
./mergedHard/EXTRA_ultra_prime_sumEQ_Add/libA , not equiv; 51.555400, not equiv; 0.142500, not equiv; 0.160000
./mergedHard/EXTRA_ultra_prime_sumEQ_Const/libA , not equiv; 51.654700, not equiv; 0.199900, not equiv; 0.160000
./mergedHard/EXTRA_ultra_prime_sumEQ_LoopMult20/libA , timeout; 300.000000, not equiv; 3.664400, unknown; 0.180000
./mergedHard/EXTRA_ultra_prime_sumEQ_LoopUnreach20/libA , not equiv; 298.658900, not equiv; 3.659200, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_UnchLoop/libA , not equiv; 51.596500, not equiv; 0.142600, not equiv; 0.160000
./mergedHard/EXTRA_ultra_prime_sumEQ_divide/libA , not equiv; 200.685900, not equiv; 136.128300, unknown; 0.170000
./mergedHard/EXTRA_ultra_prime_sumEQ_getSign2/libA , not equiv; 216.279200, not equiv; 104.577700, unknown; 0.160000
./mergedHard/EXTRA_ultra_prime_sumEQ_is_prime1/libA , not equiv; 195.726600, not equiv; 133.365900, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_is_prime2/libA , not equiv; 106.258800, timeout; 300.000000, unknown; 2.500000
./mergedHard/EXTRA_ultra_prime_sumEQ_is_prime3/libA , not equiv; 154.560200, timeout; 300.000000, unknown; 0.020000
./mergedHard/EXTRA_ultra_prime_sumEQ_ltfive/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.830000
./mergedHard/EXTRA_ultra_prime_sumEQ_ltfiveBound/libA , timeout; 300.000000, not equiv; 134.487600, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_multiple/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_multipleBound/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.260000
./mergedHard/EXTRA_ultra_prime_sumEQ_odd/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_one/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.170000
./mergedHard/EXTRA_ultra_prime_sumEQ_oneBound/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEQ_oneN2/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.170000
./mergedHard/EXTRA_ultra_prime_sumEQ_pos/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.490000
./mergedHard/EXTRA_ultra_prime_sumEQ_pos2/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.480000
./mergedHard/EXTRA_ultra_prime_sumEQ_pos3/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumEXTRA_ultra_prime_sum/libA , timeout; 300.000000, timeout; 300.000000, unknown; 0.280000
./mergedHard/EXTRA_ultra_prime_sumNEQ_LoopMult20/libA , timeout; 300.000000, not equiv; 3.655800, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumNEQ_LoopUnreach20/libA , timeout; 300.000000, not equiv; 3.678600, unknown; 0.190000
./mergedHard/EXTRA_ultra_prime_sumNEQ_getSign/libA , not equiv; 184.855500, not equiv; 258.532300, unknown; 0.190000
./mergedHard/NEQ_LoopMult20EQ_LoopMult20/libA , not equiv; 1.163300, not equiv; 0.401400, not equiv; 0.320000
./mergedHard/NEQ_LoopMult20EQ_UnchLoop/libA , not equiv; 0.811200, not equiv; 0.136600, not equiv; 67.800000
./mergedHard/NEQ_LoopMult20EQ_odd/libA , not equiv; 1.393500, not equiv; 0.782900, not equiv; 97.830000
./mergedHard/NEQ_LoopMult20EQ_pos/libA , not equiv; 1.096300, not equiv; 0.357100, not equiv; 0.730000
./mergedHard/NEQ_LoopMult20EQ_pos2/libA , not equiv; 1.079200, not equiv; 0.358800, not equiv; 0.720000
./mergedHard/NEQ_LoopMult20EXTRA_ultra_prime_sum/libA , not equiv; 3.240000, not equiv; 0.423200, not equiv; 9.360000
./mergedHard/NEQ_LoopUnreach20EQ_LoopMult20/libA , not equiv; 0.661900, not equiv; 0.166800, not equiv; 0.020000
./mergedHard/NEQ_LoopUnreach20EQ_UnchLoop/libA , not equiv; 0.527400, not equiv; 0.131900, not equiv; 0.020000
./mergedHard/NEQ_LoopUnreach20EQ_odd/libA , not equiv; 0.578800, not equiv; 0.154600, not equiv; 0.020000
./mergedHard/NEQ_LoopUnreach20EQ_pos/libA , not equiv; 0.652200, not equiv; 0.208500, not equiv; 0.040000
./mergedHard/NEQ_LoopUnreach20EQ_pos2/libA , not equiv; 0.655600, not equiv; 0.186500, not equiv; 0.040000
./mergedHard/NEQ_LoopUnreach20EXTRA_ultra_prime_sum/libA , not equiv; 0.866900, not equiv; 0.154500, not equiv; 0.040000
./mergedHard/NEQ_getSignEQ_LoopMult20/libA , not equiv; 0.583600, not equiv; 0.179200, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_UnchLoop/libA , not equiv; 0.450800, not equiv; 0.125700, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_odd/libA , not equiv; 0.578300, not equiv; 0.159300, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_pos/libA , not equiv; 0.650600, not equiv; 0.198300, not equiv; 0.020000
./mergedHard/NEQ_getSignEQ_pos2/libA , not equiv; 0.652900, not equiv; 0.196300, not equiv; 0.020000
./mergedHard/NEQ_getSignEXTRA_ultra_prime_sum/libA , not equiv; 2.011400, not equiv; 0.170900, not equiv; 0.020000
